"Date";"Value"
"09/08/2015";21259,04
"09/09/2015";22131,31
"09/10/2015";21562,5
"09/11/2015";21504,37
"09/14/2015";21561,9
"09/15/2015";21455,23
"09/16/2015";21966,66
"09/17/2015";21854,63
"09/18/2015";21920,83
"09/21/2015";21756,93
"09/22/2015";21796,58
"09/23/2015";21302,91
"09/24/2015";21095,98
"09/25/2015";21186,32
"09/29/2015";20556,6
"09/30/2015";20846,3
"10/02/2015";21506,09
"10/05/2015";21854,5
"10/06/2015";21831,62
"10/07/2015";22515,76
"10/08/2015";22354,91
"10/09/2015";22458,8
"10/12/2015";22730,93
"10/13/2015";22600,46
"10/14/2015";22439,91
"10/15/2015";22888,17
"10/16/2015";23067,37
"10/19/2015";23075,61
"10/20/2015";22989,22
"10/22/2015";22845,37
"10/23/2015";23151,94
"10/26/2015";23116,25
"10/27/2015";23142,73
"10/28/2015";22956,57
"10/29/2015";22819,94
"10/30/2015";22640,04
"11/02/2015";22370,04
"11/03/2015";22568,43
"11/04/2015";23053,57
"11/05/2015";23051,04
"11/06/2015";22867,33
"11/09/2015";22726,77
"11/10/2015";22401,7
"11/11/2015";22352,17
"11/12/2015";22888,92
"11/13/2015";22396,14
"11/16/2015";22010,82
"11/17/2015";22264,25
"11/18/2015";22188,26
"11/19/2015";22500,22
"11/20/2015";22754,72
"11/23/2015";22665,9
"11/24/2015";22587,63
"11/25/2015";22498
"11/26/2015";22488,9395
"11/27/2015";22068,32
"11/30/2015";21996,42
"12/01/2015";22381,35
"12/02/2015";22479,69
"12/03/2015";22417,01
"12/04/2015";22235,89
"12/07/2015";22203,22
"12/08/2015";21905,13
"12/09/2015";21803,76
"12/10/2015";21704,61
"12/11/2015";21464,05
"12/14/2015";21309,85
"12/15/2015";21274,37
"12/16/2015";21701,21
"12/17/2015";21872,06
"12/18/2015";21755,56
"12/21/2015";21791,68
"12/22/2015";21830,02
"12/23/2015";22040,59
"12/24/2015";22138,13
"12/28/2015";21919,62
"12/29/2015";21999,62
"12/30/2015";21882,15
"12/31/2015";21914,4
"01/04/2016";21327,12
"01/05/2016";21188,72
"01/06/2016";20980,81
"01/07/2016";20333,34
"01/08/2016";20453,71
"01/11/2016";19888,5
"01/12/2016";19711,76
"01/13/2016";19934,88
"01/14/2016";19817,41
"01/15/2016";19520,77
"01/18/2016";19237,4492
"01/19/2016";19635,81
"01/20/2016";18886,3
"01/21/2016";18542,15
"01/22/2016";19080,51
"01/25/2016";19340,14
"01/26/2016";18860,8
"01/27/2016";19052,45
"01/28/2016";19195,83
"01/29/2016";19683,11
"02/01/2016";19595,5
"02/02/2016";19446,84
"02/03/2016";18991,59
"02/04/2016";19183,09
"02/05/2016";19288,17
"02/11/2016";18545,8
"02/12/2016";18319,58
"02/15/2016";18918,1406
"02/16/2016";19122,08
"02/17/2016";18924,57
"02/18/2016";19363,08
"02/19/2016";19285,5
"02/22/2016";19464,09
"02/23/2016";19414,78
"02/24/2016";19192,45
"02/25/2016";18888,75
"02/26/2016";19364,15
"02/29/2016";19111,93
"03/01/2016";19407,46
"03/02/2016";20003,49
"03/03/2016";19941,76
"03/04/2016";20176,7
"03/07/2016";20159,72
"03/08/2016";20011,58
"03/09/2016";19996,26
"03/10/2016";19984,42
"03/11/2016";20199,6
"03/14/2016";20435,34
"03/15/2016";20288,77
"03/16/2016";20257,7
"03/17/2016";20503,81
"03/18/2016";20671,63
"03/21/2016";20684,15
"03/22/2016";20666,75
"03/23/2016";20615,23
"03/24/2016";20345,61
"03/29/2016";20366,3
"03/30/2016";20803,39
"03/31/2016";20776,7
"04/01/2016";20498,92
"04/04/2016";20498,9199
"04/05/2016";20177
"04/06/2016";20206,67
"04/07/2016";20266,05
"04/08/2016";20370,4
"04/11/2016";20440,81
"04/12/2016";20504,44
"04/13/2016";21158,71
"04/14/2016";21337,81
"04/15/2016";21316,47
"04/18/2016";21161,5
"04/19/2016";21436,21
"04/20/2016";21236,31
"04/21/2016";21622,25
"04/22/2016";21467,04
"04/25/2016";21304,44
"04/26/2016";21407,27
"04/27/2016";21361,6
"04/28/2016";21388,03
"04/29/2016";21067,05
"05/03/2016";20676,94
"05/04/2016";20525,83
"05/05/2016";20449,82
"05/06/2016";20109,87
"05/09/2016";20156,81
"05/10/2016";20242,68
"05/11/2016";20055,29
"05/12/2016";19915,46
"05/13/2016";19719,29
"05/16/2016";19883,95
"05/17/2016";20118,8
"05/18/2016";19826,41
"05/19/2016";19694,33
"05/20/2016";19852,2
"05/23/2016";19809,03
"05/24/2016";19830,43
"05/25/2016";20368,05
"05/26/2016";20397,11
"05/27/2016";20576,77
"05/30/2016";20629,3906
"05/31/2016";20815,09
"06/01/2016";20760,98
"06/02/2016";20859,22
"06/03/2016";20947,24
"06/06/2016";21030,22
"06/07/2016";21328,24
"06/08/2016";21297,88
"06/10/2016";21042,64
"06/13/2016";20512,99
"06/14/2016";20387,53
"06/15/2016";20467,52
"06/16/2016";20038,42
"06/17/2016";20169,98
"06/20/2016";20510,2
"06/21/2016";20668,44
"06/22/2016";20795,12
"06/23/2016";20868,34
"06/24/2016";20259,13
"06/27/2016";20227,3
"06/28/2016";20172,46
"06/29/2016";20436,12
"06/30/2016";20794,37
"07/04/2016";21059,1992
"07/05/2016";20750,72
"07/06/2016";20495,29
"07/07/2016";20706,92
"07/08/2016";20564,17
"07/11/2016";20880,5
"07/12/2016";21224,74
"07/13/2016";21322,37
"07/14/2016";21561,06
"07/15/2016";21659,25
"07/18/2016";21803,18
"07/19/2016";21673,2
"07/20/2016";21882,48
"07/21/2016";22000,49
"07/22/2016";21964,27
"07/25/2016";21993,44
"07/26/2016";22129,73
"07/27/2016";22218,99
"07/28/2016";22174,34
"07/29/2016";21891,37
"08/01/2016";22129,14
"08/03/2016";21739,12
"08/04/2016";21832,23
"08/05/2016";22146,09
"08/08/2016";22494,76
"08/09/2016";22465,61
"08/10/2016";22492,43
"08/11/2016";22580,55
"08/12/2016";22766,91
"08/15/2016";22932,51
"08/16/2016";22910,84
"08/17/2016";22799,78
"08/18/2016";23023,16
"08/19/2016";22937,22
"08/22/2016";22997,91
"08/23/2016";22998,93
"08/24/2016";22820,78
"08/25/2016";22826,87
"08/26/2016";22909,54
"08/29/2016";22821,34
"08/30/2016";23016,11
"08/31/2016";22976,88
"09/01/2016";23162,34
"09/02/2016";23266,7
"09/05/2016";23649,5508
"09/06/2016";23787,68
"09/07/2016";23741,81
"09/08/2016";23919,34
"09/09/2016";24099,7
"09/12/2016";23290,6
"09/13/2016";23215,76
"09/14/2016";23190,64
"09/15/2016";23335,59
"09/19/2016";23550,45
"09/20/2016";23530,86
"09/21/2016";23669,9
"09/22/2016";23759,8
"09/23/2016";23686,48
"09/26/2016";23317,92
"09/27/2016";23571,9
"09/28/2016";23619,65
"09/29/2016";23739,47
"09/30/2016";23297,15
"10/03/2016";23584,43
"10/04/2016";23689,44
"10/05/2016";23788,31
"10/06/2016";23952,5
"10/07/2016";23851,82
"10/11/2016";23549,52
"10/12/2016";23407,05
"10/13/2016";23031,3
"10/14/2016";23233,31
"10/17/2016";23037,54
"10/18/2016";23394,39
"10/19/2016";23304,97
"10/20/2016";23374,4
"10/24/2016";23604,08
"10/25/2016";23565,11
"10/26/2016";23325,43
"10/27/2016";23132,35
"10/28/2016";22954,81
"10/31/2016";22934,54
"11/01/2016";23147,07
"11/02/2016";22810,5
"11/03/2016";22683,51
"11/04/2016";22642,62
"11/07/2016";22801,4
"11/08/2016";22909,47
"11/09/2016";22415,19
"11/10/2016";22839,11
"11/11/2016";22531,09
"11/14/2016";22222,22
"11/15/2016";22323,91
"11/16/2016";22280,53
"11/17/2016";22262,88
"11/18/2016";22344,21
"11/21/2016";22357,78
"11/22/2016";22678,07
"11/23/2016";22676,69
"11/24/2016";22608,4902
"11/25/2016";22723,45
"11/28/2016";22830,57
"11/29/2016";22737,07
"11/30/2016";22789,77
"12/01/2016";22878,23
"12/02/2016";22564,82
"12/05/2016";22505,55
"12/06/2016";22675,15
"12/07/2016";22800,92
"12/08/2016";22861,84
"12/09/2016";22760,98
"12/12/2016";22433,02
"12/13/2016";22446,7
"12/14/2016";22456,62
"12/15/2016";22059,4
"12/16/2016";22020,75
"12/19/2016";21832,68
"12/20/2016";21729,06
"12/21/2016";21809,8
"12/22/2016";21636,2
"12/23/2016";21574,76
"12/28/2016";21754,74
"12/29/2016";21790,91
"12/30/2016";22000,56
"01/03/2017";22150,4
"01/04/2017";22134,47
"01/05/2017";22456,69
"01/06/2017";22503,01
"01/09/2017";22558,69
"01/10/2017";22744,85
"01/11/2017";22935,35
"01/12/2017";22829,02
"01/13/2017";22937,38
"01/16/2017";22718,1504
"01/17/2017";22840,97
"01/18/2017";23098,26
"01/19/2017";23049,96
"01/20/2017";22885,91
"01/23/2017";22898,52
"01/24/2017";22949,86
"01/25/2017";23049,12
"01/26/2017";23374,17
"01/27/2017";23360,78
"02/01/2017";23318,39
"02/02/2017";23184,52
"02/03/2017";23129,21
"02/06/2017";23348,24
"02/07/2017";23331,57
"02/08/2017";23485,13
"02/09/2017";23525,14
"02/10/2017";23574,98
"02/13/2017";23710,98
"02/14/2017";23703,01
"02/15/2017";23994,87
"02/16/2017";24107,7
"02/17/2017";24033,74
"02/20/2017";24146,0801
"02/21/2017";23963,63
"02/22/2017";24201,96
"02/23/2017";24114,86
"02/24/2017";23965,7
"02/27/2017";23925,05
"02/28/2017";23740,73
"03/01/2017";23776,49
"03/02/2017";23728,07
"03/03/2017";23552,72
"03/06/2017";23596,28
"03/07/2017";23681,07
"03/08/2017";23782,27
"03/09/2017";23501,56
"03/10/2017";23568,67
"03/13/2017";23829,67
"03/14/2017";23827,95
"03/15/2017";23792,85
"03/16/2017";24288,28
"03/17/2017";24309,93
"03/20/2017";24501,99
"03/21/2017";24593,12
"03/22/2017";24320,41
"03/23/2017";24327,7
"03/24/2017";24358,27
"03/27/2017";24193,7
"03/28/2017";24345,87
"03/29/2017";24392,05
"03/30/2017";24301,09
"03/31/2017";24111,59
"04/03/2017";24261,48
"04/05/2017";24400,8
"04/06/2017";24273,72
"04/07/2017";24267,3
"04/10/2017";24262,18
"04/11/2017";24088,46
"04/12/2017";24313,5
"04/13/2017";24261,66
"04/18/2017";23924,54
"04/19/2017";23825,88
"04/20/2017";24056,98
"04/21/2017";24042,02
"04/24/2017";24139,48
"04/25/2017";24455,94
"04/26/2017";24578,43
"04/27/2017";24698,48
"04/28/2017";24615,13
"05/02/2017";24696,13
"05/04/2017";24683,88
"05/05/2017";24476,35
"05/08/2017";24577,91
"05/09/2017";24889,03
"05/10/2017";25015,42
"05/11/2017";25125,55
"05/12/2017";25156,34
"05/15/2017";25371,59
"05/16/2017";25335,94
"05/17/2017";25293,63
"05/18/2017";25136,52
"05/19/2017";25174,87
"05/22/2017";25391,34
"05/23/2017";25403,15
"05/24/2017";25428,5
"05/25/2017";25630,78
"05/26/2017";25639,27
"05/29/2017";25701,63
"05/31/2017";25660,65
"06/01/2017";25809,22
"06/02/2017";25924,05
"06/05/2017";25862,99
"06/06/2017";25997,14
"06/07/2017";25974,16
"06/08/2017";26063,06
"06/09/2017";26030,29
"06/12/2017";25708,04
"06/13/2017";25852,1
"06/14/2017";25875,9
"06/15/2017";25565,34
"06/16/2017";25626,49
"06/19/2017";25924,55
"06/20/2017";25843,04
"06/21/2017";25694,58
"06/22/2017";25674,53
"06/23/2017";25670,05
"06/26/2017";25871,89
"06/27/2017";25839,99
"06/28/2017";25683,5
"06/29/2017";25965,42
"06/30/2017";25764,58
"07/03/2017";25784,17
"07/04/2017";25389,01
"07/05/2017";25521,97
"07/06/2017";25465,22
"07/07/2017";25340,85
"07/10/2017";25500,06
"07/11/2017";25877,64
"07/12/2017";26043,64
"07/13/2017";26346,17
"07/14/2017";26389,23
"07/17/2017";26470,58
"07/18/2017";26524,94
"07/19/2017";26672,16
"07/20/2017";26740,21
"07/21/2017";26706,09
"07/24/2017";26846,83
"07/25/2017";26852,05
"07/26/2017";26941,02
"07/27/2017";27131,17
"07/28/2017";26979,39
"07/31/2017";27323,99
"08/01/2017";27540,23
"08/02/2017";27607,38
"08/03/2017";27531,01
"08/04/2017";27562,68
"08/07/2017";27690,36
"08/08/2017";27854,91
"08/09/2017";27757,09
"08/10/2017";27444
"08/11/2017";26883,51
"08/14/2017";27250,23
"08/15/2017";27174,96
"08/16/2017";27409,07
"08/17/2017";27344,22
"08/18/2017";27047,57
"08/21/2017";27154,68
"08/22/2017";27401,67
"08/24/2017";27518,6
"08/25/2017";27848,16
"08/28/2017";27863,29
"08/29/2017";27765,01
"08/30/2017";28094,61
"08/31/2017";27970,3
"09/01/2017";27953,16
"09/05/2017";27741,35
"09/06/2017";27613,76
"09/07/2017";27522,92
"09/08/2017";27668,47
"09/11/2017";27955,13
"09/12/2017";27972,24
"09/13/2017";27894,08
"09/14/2017";27777,2
"09/15/2017";27807,59
"09/18/2017";28159,77
"09/19/2017";28051,41
"09/20/2017";28127,8
"09/21/2017";28110,33
"09/22/2017";27880,53
"09/25/2017";27500,34
"09/26/2017";27513,01
"09/27/2017";27642,43
"09/28/2017";27421,6
"09/29/2017";27554,3
"10/03/2017";28173,21
"10/04/2017";28379,18
"10/06/2017";28458,04
"10/09/2017";28326,59
"10/10/2017";28490,83
"10/11/2017";28389,57
"10/12/2017";28459,03
"10/13/2017";28476,43
"10/16/2017";28692,8
"10/17/2017";28697,49
"10/18/2017";28711,76
"10/19/2017";28159,09
"10/20/2017";28487,24
"10/23/2017";28305,88
"10/24/2017";28154,97
"10/25/2017";28302,89
"10/26/2017";28202,38
"10/27/2017";28438,85
"10/30/2017";28336,19
"10/31/2017";28245,54
"11/01/2017";28594,06
"11/02/2017";28518,64
"11/03/2017";28603,61
"11/06/2017";28596,8
"11/07/2017";28994,34
"11/08/2017";28907,6
"11/09/2017";29136,57
"11/10/2017";29120,92
"11/13/2017";29182,18
"11/14/2017";29152,12
"11/15/2017";28851,69
"11/16/2017";29018,76
"11/17/2017";29199,04
"11/21/2017";29818,07
"11/22/2017";30003,49
"11/24/2017";29866,32
"11/27/2017";29686,19
"11/28/2017";29680,85
"11/29/2017";29623,83
"11/30/2017";29177,35
"12/01/2017";29074,24
"12/04/2017";29138,28
"12/05/2017";28842,8
"12/06/2017";28224,8
"12/07/2017";28303,19
"12/08/2017";28639,85
"12/11/2017";28965,29
"12/12/2017";28793,88
"12/13/2017";29222,1
"12/14/2017";29166,38
"12/15/2017";28848,11
"12/18/2017";29050,41
"12/19/2017";29253,66
"12/20/2017";29234,09
"12/21/2017";29367,06
"12/22/2017";29578,01
"12/27/2017";29597,66
"12/28/2017";29863,71
"12/29/2017";29919,15
"01/02/2018";30515,31
"01/03/2018";30560,95
"01/04/2018";30736,48
"01/05/2018";30814,64
"01/08/2018";30899,53
"01/09/2018";31011,41
"01/10/2018";31073,72
"01/11/2018";31120,39
"01/12/2018";31412,54
"01/16/2018";31904,75
"01/17/2018";31983,41
"01/18/2018";32121,94
"01/19/2018";32254,89
"01/22/2018";32393,41
"01/23/2018";32930,7
"01/24/2018";32958,69
"01/25/2018";32654,45
"01/26/2018";33154,12
"01/29/2018";32966,89
"01/30/2018";32607,29
"01/31/2018";32887,27
"02/01/2018";32642,09
"02/02/2018";32601,78
"02/05/2018";32245,22
"02/06/2018";30595,42
"02/07/2018";30323,2
"02/08/2018";30451,27
"02/09/2018";29507,42
"02/12/2018";29459,63
"02/13/2018";29839,53
"02/14/2018";30515,6
"02/15/2018";31115,43
"02/20/2018";30873,63
"02/21/2018";31431,89
"02/22/2018";30965,68
"02/23/2018";31267,17
"02/26/2018";31498,6
"02/27/2018";31268,66
"02/28/2018";30844,72
"03/01/2018";31044,25
"03/02/2018";30583,45
"03/05/2018";29886,39
"03/06/2018";30510,73
"03/07/2018";30196,92
"03/08/2018";30654,52
"03/09/2018";30996,21
"03/12/2018";31594,33
"03/13/2018";31601,45
"03/14/2018";31435,01
"03/15/2018";31541,1
"03/16/2018";31501,97
"03/19/2018";31513,76
"03/20/2018";31549,93
"03/21/2018";31414,52
"03/22/2018";31071,05
"03/23/2018";30309,29
"03/26/2018";30548,77
"03/27/2018";30790,83
"03/28/2018";30022,53
"03/29/2018";30093,38
"04/03/2018";30180,1
"04/04/2018";29518,69
"04/06/2018";29844,94
"04/09/2018";30229,58
"04/10/2018";30728,74
"04/11/2018";30897,71
"04/12/2018";30831,28
"04/13/2018";30808,38
"04/16/2018";30315,59
"04/17/2018";30062,75
"04/18/2018";30284,25
"04/19/2018";30708,44
"04/20/2018";30418,33
"04/23/2018";30254,4
"04/24/2018";30636,24
"04/25/2018";30328,15
"04/26/2018";30007,68
"04/27/2018";30280,67
"04/30/2018";30808,45
"05/02/2018";30723,88
"05/03/2018";30313,37
"05/04/2018";29926,5
"05/07/2018";29994,26
"05/08/2018";30402,81
"05/09/2018";30536,14
"05/10/2018";30809,22
"05/11/2018";31122,06
"05/14/2018";31541,08
"05/15/2018";31152,03
"05/16/2018";31110,2
"05/17/2018";30942,15
"05/18/2018";31047,91
"05/21/2018";31234,35
"05/23/2018";30665,64
"05/24/2018";30760,41
"05/25/2018";30588,04
"05/29/2018";30484,58
"05/30/2018";30056,79
"05/31/2018";30468,56
"06/01/2018";30492,91
"06/04/2018";30997,98
"06/05/2018";31093,45
"06/06/2018";31259,1
"06/07/2018";31512,63
"06/08/2018";30958,21
"06/11/2018";31063,7
"06/12/2018";31103,06
"06/13/2018";30725,15
"06/14/2018";30440,17
"06/15/2018";30309,49
"06/19/2018";29468,15
"06/20/2018";29696,17
"06/21/2018";29296,05
"06/22/2018";29338,7
"06/25/2018";28961,39
"06/26/2018";28881,4
"06/27/2018";28356,26
"06/28/2018";28497,32
"06/29/2018";28955,11
"07/03/2018";28545,57
"07/05/2018";28182,09
"07/06/2018";28315,62
"07/09/2018";28688,5
"07/10/2018";28682,25
"07/11/2018";28311,69
"07/12/2018";28480,83
"07/13/2018";28525,44
"07/16/2018";28539,66
"07/17/2018";28181,68
"07/18/2018";28117,42
"07/19/2018";28010,86
"07/20/2018";28224,48
"07/23/2018";28256,12
"07/24/2018";28662,57
"07/25/2018";28920,9
"07/26/2018";28781,14
"07/27/2018";28804,28
"07/30/2018";28733,13
"07/31/2018";28583,01
"08/01/2018";28340,74
"08/02/2018";27714,56
"08/03/2018";27676,32
"08/06/2018";27819,56
"08/07/2018";28248,88
"08/08/2018";28359,14
"08/09/2018";28607,3
"08/10/2018";28366,62
"08/13/2018";27936,57
"08/14/2018";27752,93
"08/15/2018";27323,59
"08/16/2018";27100,06
"08/17/2018";27213,41
"08/20/2018";27598,02
"08/21/2018";27752,79
"08/22/2018";27927,58
"08/23/2018";27790,46
"08/24/2018";27671,87
"08/27/2018";28271,27
"08/28/2018";28351,62
"08/29/2018";28416,44
"08/30/2018";28164,05
"08/31/2018";27888,55
"09/04/2018";27973,34
"09/05/2018";27243,85
"09/06/2018";26974,82
"09/07/2018";26973,47
"09/10/2018";26613,42
"09/11/2018";26422,55
"09/12/2018";26345,04
"09/13/2018";27014,49
"09/14/2018";27286,41
"09/17/2018";26932,85
"09/18/2018";27084,66
"09/19/2018";27407,37
"09/20/2018";27477,67
"09/21/2018";27953,58
"09/24/2018";27499,39
"09/26/2018";27816,87
"09/27/2018";27715,67
"09/28/2018";27788,52
"10/02/2018";27126,38
"10/03/2018";27091,26
"10/04/2018";26623,87
"10/05/2018";26572,57
"10/08/2018";26202,57
"10/09/2018";26172,91
"10/10/2018";26193,07
"10/11/2018";25266,37
"10/12/2018";25801,49
"10/15/2018";25445,06
"10/16/2018";25462,26
"10/18/2018";25454,55
"10/19/2018";25561,4
"10/22/2018";26153,15
"10/23/2018";25346,55
"10/24/2018";25249,78
"10/25/2018";24994,46
"10/26/2018";24717,63
"10/29/2018";24812,04
"10/30/2018";24585,53
"10/31/2018";24979,69
"11/01/2018";25416
"11/02/2018";26486,35
"11/05/2018";25934,39
"11/06/2018";26120,96
"11/07/2018";26147,69
"11/08/2018";26227,72
"11/09/2018";25601,92
"11/12/2018";25633,18
"11/13/2018";25792,87
"11/14/2018";25654,43
"11/15/2018";26103,34
"11/16/2018";26183,53
"11/19/2018";26372
"11/20/2018";25840,34
"11/21/2018";25971,47
"11/23/2018";25927,68
"11/26/2018";26376,18
"11/27/2018";26331,96
"11/28/2018";26682,56
"11/29/2018";26451,03
"11/30/2018";26506,75
"12/03/2018";27182,04
"12/04/2018";27260,44
"12/05/2018";26819,68
"12/06/2018";26156,38
"12/07/2018";26063,76
"12/10/2018";25752,38
"12/11/2018";25771,67
"12/12/2018";26186,71
"12/13/2018";26524,35
"12/14/2018";26094,79
"12/17/2018";26087,98
"12/18/2018";25814,25
"12/19/2018";25865,39
"12/20/2018";25623,53
"12/21/2018";25753,42
"12/24/2018";25651,38
"12/27/2018";25478,88
"12/28/2018";25504,2
"12/31/2018";25845,7
"01/02/2019";25130,35
"01/03/2019";25064,36
"01/04/2019";25626,03
"01/07/2019";25835,7
"01/08/2019";25875,45
"01/09/2019";26462,32
"01/10/2019";26521,43
"01/11/2019";26667,27
"01/14/2019";26298,33
"01/15/2019";26830,29
"01/16/2019";26902,1
"01/17/2019";26755,63
"01/18/2019";27090,81
"01/22/2019";27005,45
"01/23/2019";27008,2
"01/24/2019";27120,98
"01/25/2019";27569,19
"01/28/2019";27576,96
"01/29/2019";27531,68
"01/30/2019";27642,85
"01/31/2019";27942,47
"02/01/2019";27930,74
"02/04/2019";27990,21
"02/08/2019";27946,32
"02/11/2019";28143,84
"02/12/2019";28171,33
"02/13/2019";28497,59
"02/14/2019";28432,05
"02/15/2019";27900,84
"02/19/2019";28228,13
"02/20/2019";28514,05
"02/21/2019";28629,92
"02/22/2019";28816,3
"02/25/2019";28959,3
"02/26/2019";28772,06
"02/27/2019";28757,44
"02/28/2019";28633,18
"03/01/2019";28812,17
"03/04/2019";28959,59
"03/05/2019";28961,6
"03/06/2019";29037,6
"03/07/2019";28779,45
"03/08/2019";28228,42
"03/11/2019";28503,3
"03/12/2019";28920,87
"03/13/2019";28807,45
"03/14/2019";28851,39
"03/15/2019";29012,26
"03/18/2019";29409,01
"03/19/2019";29466,28
"03/20/2019";29320,97
"03/21/2019";29071,56
"03/22/2019";29113,36
"03/25/2019";28523,35
"03/26/2019";28566,91
"03/27/2019";28728,25
"03/28/2019";28775,21
"03/29/2019";29051,36
"04/01/2019";29562,02
"04/02/2019";29624,67
"04/03/2019";29986,39
"04/04/2019";29936,32
"04/08/2019";30077,15
"04/09/2019";30157,49
"04/10/2019";30119,56
"04/11/2019";29839,45
"04/12/2019";29909,76
"04/15/2019";29810,72
"04/16/2019";30129,87
"04/17/2019";30124,68
"04/18/2019";29963,26
"04/23/2019";29963,24
"04/24/2019";29805,83
"04/25/2019";29549,8
"04/26/2019";29605,01
"04/29/2019";29892,81
"04/30/2019";29699,11
"05/02/2019";29944,18
"05/03/2019";30081,55
"05/06/2019";29209,82
"05/07/2019";29363,02
"05/08/2019";29003,2
"05/09/2019";28311,07
"05/10/2019";28550,24
"05/14/2019";28122,02
"05/15/2019";28268,71
"05/16/2019";28275,07
"05/17/2019";27946,46
"05/20/2019";27787,61
"05/21/2019";27657,24
"05/22/2019";27705,94
"05/23/2019";27267,13
"05/24/2019";27353,93
"05/28/2019";27390,81
"05/29/2019";27235,71
"05/30/2019";27114,88
"05/31/2019";26901,09
"06/03/2019";26893,86
"06/04/2019";26761,52
"06/05/2019";26895,44
"06/06/2019";26965,28
"06/10/2019";27578,64
"06/11/2019";27789,34
"06/12/2019";27308,46
"06/13/2019";27294,71
"06/14/2019";27118,35
"06/17/2019";27227,16
"06/18/2019";27498,77
"06/19/2019";28202,14
"06/20/2019";28550,43
"06/21/2019";28473,71
"06/24/2019";28513
"06/25/2019";28185,98
"06/26/2019";28221,98
"06/27/2019";28621,42
"06/28/2019";28542,62
"07/02/2019";28875,56
"07/03/2019";28855,14
"07/05/2019";28774,83
"07/08/2019";28331,69
"07/09/2019";28116,28
"07/10/2019";28204,69
"07/11/2019";28431,8
"07/12/2019";28471,62
"07/15/2019";28554,88
"07/16/2019";28619,62
"07/17/2019";28593,17
"07/18/2019";28461,66
"07/19/2019";28765,4
"07/22/2019";28371,26
"07/23/2019";28466,48
"07/24/2019";28524,04
"07/25/2019";28594,3
"07/26/2019";28397,74
"07/29/2019";28106,41
"07/30/2019";28146,5
"07/31/2019";27777,75
"08/01/2019";27565,7
"08/02/2019";26918,58
"08/05/2019";26151,32
"08/06/2019";25976,24
"08/07/2019";25997,03
"08/08/2019";26120,77
"08/09/2019";25939,3
"08/12/2019";25824,72
"08/13/2019";25281,3
"08/14/2019";25302,28
"08/15/2019";25495,46
"08/16/2019";25734,22
"08/19/2019";26291,84
"08/20/2019";26231,54
"08/21/2019";26270,04
"08/22/2019";26048,72
"08/23/2019";26179,33
"08/26/2019";25680,33
"08/27/2019";25664,07
"08/28/2019";25615,48
"08/29/2019";25703,5
"08/30/2019";25724,73
"09/03/2019";25527,85
"09/04/2019";26523,23
"09/05/2019";26515,53
"09/06/2019";26690,76
"09/09/2019";26681,4
"09/10/2019";26683,68
"09/11/2019";27159,06
"09/12/2019";27087,63
"09/13/2019";27352,69
"09/16/2019";27124,55
"09/17/2019";26790,24
"09/18/2019";26754,12
"09/19/2019";26468,95
"09/20/2019";26435,67
"09/23/2019";26222,4
"09/24/2019";26281
"09/25/2019";25945,35
"09/26/2019";26041,93
"09/27/2019";25954,81
"09/30/2019";26092,27
"10/02/2019";26042,69
"10/03/2019";26110,31
"10/04/2019";25821,03
"10/08/2019";25893,4
"10/09/2019";25682,81
"10/10/2019";25707,93
"10/11/2019";26308,44
"10/14/2019";26521,85
"10/15/2019";26503,93
"10/16/2019";26664,28
"10/17/2019";26848,49
"10/18/2019";26719,58
"10/21/2019";26725,68
"10/22/2019";26786,2
"10/23/2019";26566,73
"10/24/2019";26797,95
"10/25/2019";26667,39
"10/28/2019";26891,26
"10/29/2019";26786,76
"10/30/2019";26667,71
"10/31/2019";26906,72
"11/01/2019";27100,76
"11/04/2019";27547,3
"11/05/2019";27683,4
"11/06/2019";27688,64
"11/07/2019";27847,23
"11/08/2019";27651,14
"11/11/2019";26926,55
"11/12/2019";27065,28
"11/13/2019";26571,46
"11/14/2019";26323,69
"11/15/2019";26326,66
"11/18/2019";26681,09
"11/19/2019";27093,8
"11/20/2019";26889,61
"11/21/2019";26466,88
"11/22/2019";26595,08
"11/25/2019";26993,04
"11/26/2019";26913,92
"11/27/2019";26954
"11/29/2019";26346,49
"12/02/2019";26444,72
"12/03/2019";26391,3
"12/04/2019";26062,56
"12/05/2019";26217,04
"12/06/2019";26498,37
"12/09/2019";26494,73
"12/10/2019";26436,62
"12/11/2019";26645,43
"12/12/2019";26994,14
"12/13/2019";27687,76
"12/16/2019";27508,09
"12/17/2019";27843,71
"12/18/2019";27884,21
"12/19/2019";27800,49
"12/20/2019";27871,35
"12/23/2019";27906,41
"12/24/2019";27864,21
"12/27/2019";28225,42
"12/30/2019";28319,39
"12/31/2019";28189,75
"01/02/2020";28543,52
"01/03/2020";28451,5
"01/06/2020";28226,19
"01/07/2020";28322,06
"01/08/2020";28087,92
"01/09/2020";28561
"01/10/2020";28638,2
"01/13/2020";28954,94
"01/14/2020";28885,14
"01/15/2020";28773,59
"01/16/2020";28883,04
"01/17/2020";29056,42
"01/21/2020";27985,33
"01/22/2020";28341,04
"01/23/2020";27909,12
"01/24/2020";27949,64
"01/29/2020";27160,63
"01/30/2020";26449,13
"01/31/2020";26312,63
"02/03/2020";26356,98
"02/04/2020";26675,98
"02/05/2020";26786,74
"02/06/2020";27493,7
"02/07/2020";27404,27
"02/10/2020";27241,34
"02/11/2020";27583,88
"02/12/2020";27823,66
"02/13/2020";27730
