Period_dt,lwti,lpri,d2pri,llwip,dllgop,l2lwip,dl2lgop,vix,gs10,tb3ms,tedrate,baa10y,us_spread,brent,gold,bdi,cny_usd,indpro,unemp,sentiment,cpi,gpr_chn_l1,gpr_usa_l1,dxy
2008-10-31,3.5645454795055684,0.6526665660823617,-0.2,4.714395,-0.013556004,4.7245812,-0.014628887,30.238571348644438,3.69,1.13,2.0023809523809524,4.0,4.0,-0.15241061552051072,-0.010896733677562054,-0.09887752040533648,-0.005185430749319986,-0.04504760056956236,6.1,70.3,0.0008547262996732,0.38403958082199097,2.0341079235076904,0.0155447037433482
2008-11-30,3.2939008930205316,0.7326682560454165,0.4,4.698828,0.013561726,4.714395,-0.013556004,61.1773912181025,3.81,0.67,3.352727272727273,5.53,5.53,-0.3062822050220051,-0.028491092154036224,-0.2549786743779201,0.007176063725164328,0.009892320608246408,6.5,57.6,-0.008635616399558,0.34989064931869507,1.380818486213684,0.0834170217242507
2008-12-31,2.9654873259788794,0.8813735870195482,0.1,4.671416,-0.0022554398,4.698828,0.013561726,62.639473362972865,3.53,0.19,2.098888888888889,6.1,6.1,-0.3109355685932109,-0.058399362195705073,-0.10065799441797552,-0.0019613302345706796,-0.013288653060593347,6.8,55.3,-0.0178640940928183,0.3007163107395172,1.7603729963302612,0.0062944769578789
2009-01-31,2.9803599006514325,0.9503469298211393,-0.1,4.6387634,-0.0104289055,4.671416,-0.0022554398,52.405000166459516,2.42,0.03,1.7957142857142858,5.82,5.82,-0.2723614826512213,0.0700737783330947,0.07118684929034025,-0.00042497381188999483,-0.028604196853907915,7.3,60.1,-0.0082676050540815,0.2908385992050171,1.924009084701538,-0.0475464281496513
2009-02-28,2.912919774433242,0.8813735870195482,-0.2,4.610062,-0.013075829,4.6387634,-0.0104289055,44.68300018310547,2.52,0.13,1.083,5.38,5.38,0.0838201414008819,0.05088087839307853,-0.05502507076663932,0.0024447921295305264,-0.02525918032014296,7.8,61.2,0.0025275743322668,0.24879920482635498,1.7657831907272339,0.0410190432261723
2009-03-31,3.117035984723754,0.5688248987322538,-0.3,4.618485,0.006734371,4.610062,-0.013075829,45.57052592227333,2.87,0.3,0.9468421052631578,5.22,5.22,-0.002645403889880882,0.09365831053348384,-0.04654291757848483,4.386381747512047e-05,-0.006104174649481209,8.3,56.3,0.0036360422314452,0.31212395429611206,1.58318293094635,0.0279501878544952
2009-04-30,3.1530593122140997,0.4812118250596101,0.3,4.613539,-0.001844883,4.618485,0.006734371,44.7954548922452,2.82,0.21,1.0536363636363637,5.74,5.74,0.07159816305535083,-0.02005880008441796,-0.028636724632074007,-0.0009654487160484226,-0.015779695625957935,8.7,57.3,-0.0009877705412728,0.2463396042585373,1.637637972831726,-0.0224509301566389
2009-05-31,3.32402037706996,0.3900353197707221,0.0,4.615401,0.0031199455,4.613539,-0.001844883,38.063809349423366,2.93,0.16,0.9494999999999999,5.08,5.08,0.07533257420905448,-0.03756132596728534,0.16054727201016483,-0.0021830071156023756,-0.008325115063071209,9.0,65.1,0.0010065757521973,0.5855985879898071,1.995373010635376,-0.0208832877224667
2009-06-30,3.479422711916167,0.7326682560454165,0.5,4.621071,-0.0057587624,4.615401,0.0031199455,31.97799997329712,3.29,0.18,0.6405263157894737,4.29,4.29,0.1326897539813352,0.04228037787729999,0.1262074583055952,0.0014363396334171608,-0.010150910930024182,9.4,68.7,0.0014704123326474,0.3955696225166321,2.078538656234741,-0.0679548654396757
2009-07-31,3.396095734743211,1.0159731341796967,-1.110223e-16,4.630795,0.0022244453,4.621071,-0.0057587624,29.140454725785688,3.72,0.18,0.4436363636363636,3.64,3.64,0.18008741883318802,0.018167136525669036,0.07341260399575411,0.0003514423817108092,-0.003775936043751038,9.5,70.8,0.0082653598554411,0.40985146164894104,1.759729266166687,0.0202730966124571
2009-08-31,3.4959891200290767,1.0159731341796967,-0.4,4.6396046,0.012168884,4.630795,0.0022244453,26.16272735595703,3.56,0.18,0.3290909090909091,3.11,3.11,-0.06276765357873959,-0.012173151197171883,0.03013998214560054,0.0002488636459656579,0.011226962849123723,9.5,66.0,-0.0002980098551557,0.38972947001457214,1.9257221221923828,-0.0357456157150908
2009-09-30,3.4712865512852877,1.0159731341796967,0.0,4.64781,-0.007115841,4.6396046,0.012168884,25.33714285350981,3.59,0.17,0.2515,2.98,2.98,0.11804076343256842,0.016083353562486025,0.07987017829158738,-0.0002927871897242529,0.010907281117748191,9.6,65.7,0.0033428597908793,0.380121648311615,1.6925415992736816,0.0008589424084552
2009-10-31,3.555900179058963,1.0159731341796967,0.0,4.6590447,0.0061888695,4.64781,-0.007115841,24.926666713896253,3.4,0.12,0.17333333333333334,2.86,2.86,-0.0694137406936326,0.048536581752094854,0.021500495503133266,-0.0005418823954919105,0.008775750967465079,9.8,73.5,0.0019290254668362,0.6145908236503601,2.2041807174682617,-0.0202489988320371
2009-11-30,3.581929014530681,1.24898332790488,0.4,4.663889,0.0058312416,4.6590447,0.0061888695,24.252272865988992,3.39,0.07,0.20571428571428574,2.86,2.86,0.07300649522943736,0.045668433150667376,0.03496921352253146,2.9298448649184294e-05,0.0026918316470805337,10.0,70.6,0.0029974349985852,0.42671218514442444,2.1051135063171387,-0.0037520023711072
2009-12-31,3.531785982994759,1.3008204268406505,-0.3,4.6731606,0.0013332367,4.663889,0.0058312416,23.783499908447265,3.4,0.05,0.2168421052631579,2.99,2.99,0.052108612828035916,0.07733756848887019,0.02526935278143938,1.4648902431302346e-05,0.004328725221761864,9.9,67.4,0.0033429965449309,0.37357527017593384,1.7382686138153076,-0.0201559613254929
2010-01-31,3.582551878722567,0.9503469298211391,-0.7,4.6790433,-0.004078865,4.6731606,0.0013332367,21.239545475352894,3.59,0.05,0.20095238095238094,2.54,2.54,-0.02919291805628621,0.006798271796608191,-0.021450354017890305,-8.789663361552513e-05,0.00404986001487373,9.9,72.5,0.0005200411547976,0.36607933044433594,2.2085444927215576,0.0300815876592244
2010-02-28,3.560223181290698,0.8088669356527879,0.4,4.697462,0.0021886826,4.6790433,-0.004078865,20.643157758210833,3.73,0.06,0.18842105263157896,2.57,2.57,0.022719904248256206,-0.01488117018304358,-0.015715147426877962,0.00013184205341132404,0.010840638479048259,9.8,74.4,0.0006485218758465,0.3660024404525757,2.0555288791656494,0.0147154396163138
2010-03-31,3.621055162738231,0.7326682560454165,0.1,4.6961536,0.0067629814,4.697462,0.0021886826,22.540000012046413,3.69,0.11,0.14105263157894737,2.62,2.62,-0.03222359427558619,-0.020376818265190444,-0.05593803345613324,-0.00014649224349772005,0.0037459440910962982,9.8,73.6,-0.000952229876745,0.5097396969795227,1.8095757961273193,0.0024659384983891
2010-04-30,3.659932231906123,0.8813735870195482,0.3,4.710696,0.004703045,4.6961536,0.0067629814,17.767391287762187,3.73,0.15,0.11782608695652173,2.47,2.47,0.06655100109457734,0.016230350620342726,0.04090448587508355,0.0,0.006833361127325688,9.9,73.6,0.0003313132458968,0.37673091888427734,1.6630464792251587,0.0010729621878518
2010-05-31,3.5258379093073438,1.0159731341796967,-1.110223e-16,4.7152348,-0.0007863045,4.710696,0.004703045,17.42428566160656,3.85,0.16,0.15,2.38,2.38,0.07324275115604628,0.03125860979460615,0.02464385197307095,-0.00016116625799500461,0.003386556200029922,9.9,72.2,0.0002300140778759,0.5623576045036316,1.9718109369277954,0.0062082206318736
2010-06-30,3.5465001270629792,0.9503469298211391,-0.3,4.7236705,0.0018920898,4.7152348,-0.0007863045,31.929500007629393,3.42,0.16,0.29947368421052634,2.89,2.89,-0.11048731522404243,0.048219246550671,-0.0804158607937584,0.000849493284432512,0.013418531682922286,9.6,73.6,-0.0005199071645751,0.6482871770858765,2.033574342727661,0.0423715975175813
2010-07-31,3.558078642229409,0.8813735870195482,0.0,4.7217197,0.000934124,4.7236705,0.0018920898,29.91636371612549,3.2,0.12,0.4145454545454545,3.08,3.08,-0.015720835142258416,0.02254567160307719,0.007920998785259314,-0.0071995609247723635,0.0018475022092525606,9.4,76.0,-0.000418882877728,0.37151703238487244,2.119023084640503,-0.0042200428955023
2010-08-31,3.5624934195196363,0.8813735870195482,0.1,4.726373,0.0025687218,4.7217197,0.000934124,25.565237862723215,3.01,0.16,0.3519047619047619,2.91,2.91,0.01089655528339506,-0.03294269654783477,0.016148995412214262,-0.0011803763819784319,0.003789845743598974,9.4,67.8,0.0018675086613582,0.2180488109588623,1.6248153448104858,-0.0440218118183786
2010-09-30,3.5410273784044803,0.9503469298211391,0.1,4.730117,-0.0017819405,4.726373,0.0025687218,24.745908997275613,2.7,0.16,0.20666666666666667,3.01,3.01,0.01912716942839854,0.01896787820690271,0.03261647646733046,0.004918863559737696,0.00365793559629779,9.5,68.9,0.001460296727239,0.32666242122650146,1.7309353351593018,0.0172596557935493
2010-10-31,3.621437642448449,0.9503469298211391,-0.1,4.732421,0.0044355392,4.730117,-0.0017819405,22.51761899675642,2.65,0.15,0.13857142857142857,3.05,3.05,0.010342688064231886,0.04437537472049957,0.025679742672394923,-0.01724819383548515,0.00294342526586977,9.5,68.2,0.0016139463106572,0.3376002311706543,1.5473343133926392,-0.0430842987967654
2010-11-30,3.645890092892566,1.0159731341796967,0.1,4.7372,-0.0020213127,4.732421,0.0044355392,20.3733332497733,2.54,0.13,0.1555,3.15,3.15,0.060131860342785615,0.05439302608899421,0.0731353649255464,-0.00296380781574368,-0.002837691245095364,9.4,67.7,0.0034757987017952,0.2827645242214203,1.4335503578186035,-0.0192192031082765
2010-12-31,3.698485190258631,1.0159731341796967,-0.1,4.7429457,0.006228924,4.7372,-0.0020213127,20.095714387439546,2.76,0.14,0.144,3.03,3.03,0.031085120456827653,0.02054860255375157,0.021392962428883777,-0.0005548183112398242,0.0008691845526112019,9.8,71.6,0.0025306368592339,0.681317925453186,2.0334718227386475,0.0362782813182995
2011-01-31,3.699506059216371,1.4436354751788134,0.8,4.7546234,-0.0008330345,4.7429457,0.006228924,17.569545529105447,3.29,0.14,0.161,2.68,2.68,0.06987904503623898,0.014973985052265881,-0.03233165975415275,-0.010100334603543315,0.009737829134778053,9.3,74.5,0.0040085314388491,0.5287208557128906,2.1148834228515625,-0.0215400904997684
2011-02-28,3.698084449938265,1.4436354751788134,-0.8,4.7683964,0.008443832,4.7546234,-0.0008330345,17.31549987792969,3.39,0.15,0.14789473684210527,2.68,2.68,0.054028920764187305,-0.021878631897767065,0.03484138905412948,0.0002575425906357065,-0.0021083561409289686,9.1,74.2,0.0032377948808059,0.46701905131340027,1.5277677774429321,-0.0152026677045986
2011-03-31,3.831938451998062,1.4436354751788134,0.0,4.7667403,-0.011192322,4.7683964,0.008443832,17.4299999036287,3.58,0.13,0.17789473684210524,2.57,2.57,0.07187293729161404,0.01039809890719745,-0.028391749519542486,-0.004615509598026479,-0.0039787481289410565,9.0,77.5,0.0032093192514253,0.39840638637542725,1.802498698234558,-0.0128267904566268
2011-04-30,3.893952977780772,1.4436354751788134,0.0,4.763849,-0.01388216,4.7667403,-0.011192322,20.72347815140434,3.41,0.1,0.20869565217391303,2.58,2.58,0.10016768448037539,0.03472903823624929,-0.0037347511755658758,-0.0035062080494110415,0.010348991071804647,9.0,67.5,0.0051602113856565,0.5290300846099854,2.9379470348358154,-0.0097824243339763
2011-05-31,3.8083148953935044,1.4436354751788134,0.0,4.75884,-0.002398491,4.763849,-0.01388216,16.244000005722047,3.46,0.06,0.22111111111111112,2.58,2.58,0.07245980733856072,0.039693243391242916,0.03872118355094756,-0.008942943259579339,-0.00323549938184442,9.1,69.8,0.0046831160490556,0.2683459222316742,1.9177788496017456,-0.0343221126307309
2011-06-30,3.757296849185471,1.4874828366412745,0.1,4.768003,-0.008597851,4.75884,-0.002398491,16.911428587777273,3.17,0.04,0.22000000000000003,2.65,2.65,-0.06945004539198685,0.02117354369797475,-0.03652975000862568,-0.0017580930765612734,0.0012053529354325576,9.0,74.3,0.0031766637911196,0.207076296210289,2.2956907749176025,0.0194997859531458
2011-07-31,3.763983592929994,1.4874828366412745,-0.1,4.770604,0.010762215,4.768003,-0.008597851,19.15318202972412,3.0,0.04,0.2127272727272727,2.72,2.72,-0.01010282641694804,0.011032545152545481,-0.03598121176451663,-0.0023334708975719654,0.0030203149621863545,9.1,71.5,0.0,0.3636625409126282,1.7967090606689453,-0.0050416114629063
2011-08-31,3.642343432373135,1.4874828366412745,0.0,4.7736454,0.0058932304,4.770604,0.010762215,19.22749991416931,3.0,0.04,0.213,2.77,2.77,0.027213354101601084,0.027976332229376233,-0.0027829912251178257,-0.004263737611728491,0.004915055867338758,9.0,63.7,0.0026166105186637,0.2691740393638611,1.5707964897155762,-0.0119465368747651
2011-09-30,3.6317991754242147,1.3504407402749758,-0.3,4.775808,0.0057382584,4.7736454,0.0058932304,35.02913035517154,2.3,0.02,0.2686363636363636,3.25,3.25,-0.0594731689540815,0.11192547131958186,-0.09142512211861309,-0.00908401882634835,0.006728443816048646,9.0,55.8,0.003149497288911,0.29977142810821533,1.704949975013733,0.0080726815359657
2011-10-31,3.6404255068461535,1.3504407402749758,0.3,4.7751913,-0.008859634,4.775808,0.0057382584,36.52999977838425,1.98,0.01,0.3376190476190476,3.3,3.3,0.023441779511808036,0.00743670504644367,-0.06995624332946626,3.135828407740959e-05,-0.0008274225944706615,9.0,59.5,0.0021691934558836,0.28053978085517883,1.6370738744735718,0.0566656162422862
2011-11-30,3.7563495389453276,1.3979983651114376,0.1,4.775327,0.0067982674,4.7751913,-0.008859634,32.82904770260765,2.15,0.02,0.388,3.02,3.02,-0.029534957933480044,-0.06150424215099193,-0.032580293429775864,-0.0036598719844125327,0.006916436587234287,8.8,60.8,0.0006749796769751,0.3722563683986664,1.5346795320510864,-0.0326370659208921
2011-12-31,3.7700052275477294,1.3979983651114376,-0.1,4.771877,0.013243198,4.775327,0.0067982674,31.941904703776043,2.01,0.01,0.4605,3.24,3.24,0.011057717691737246,0.042626621689110245,0.02758267802610881,0.003424660881364172,-8.659124192433865e-05,8.6,63.7,0.0018461448804947,0.5906422138214111,1.7399039268493652,0.0263363146266399
2012-01-31,3.7840850903009327,1.3979983651114376,0.0,4.774193,0.0049419403,4.771877,0.013243198,25.047619047619047,1.98,0.01,0.545,3.27,3.27,-0.026507350147570108,-0.058632286386279375,-0.01482148800721994,-0.013038447116262342,0.0052922619015616235,8.5,69.9,0.0002376802419687,0.551498532295227,1.8332573175430298,0.0138188845642579
2012-02-29,3.801803409599163,1.3979983651114376,0.0,4.7819295,0.002585411,4.774193,0.0049419403,20.227999877929687,1.97,0.03,0.531,3.24,3.24,0.025765930199859177,0.008548876904793445,0.047412555180848415,0.002237758732236639,0.005946556615738174,8.3,75.0,0.0027204921572616,0.5609212517738342,1.7756315469741821,-0.0100386256191091
2012-03-31,3.837521274960608,1.3979983651114376,0.0,4.784034,0.0032291412,4.7819295,0.002585411,18.420499992370605,1.97,0.09,0.41150000000000003,3.1,3.1,0.07517025991298798,0.053424572580746954,0.08070561316956493,-0.0023013143513692658,0.003210503784291774,8.3,75.3,0.0021351650368677,0.8188916444778442,1.9082080125808716,-0.006653257725337
2012-04-30,3.8085596720050425,1.3504407402749758,-0.1,4.779044,-0.0025362968,4.784034,0.0032291412,16.16727287119085,2.17,0.08,0.3868181818181818,3.07,3.07,0.05000341526064833,-0.040271229792087304,-0.0054796615923180525,0.0006353744952056761,-0.0051911748236843636,8.2,76.2,0.0020912821313983,0.6241809725761414,1.910476565361023,0.0081877490113031
2012-05-31,3.7234162437410943,1.3008204268406505,0.0,4.772037,0.0041418076,4.779044,-0.0025362968,17.822999906539916,2.05,0.08,0.3857894736842105,3.2,3.2,-0.049210391593126346,-0.016089846828712062,-0.016662144066716067,-0.0029419971126558586,0.007167758505782551,8.2,76.4,0.0016594107660745,0.8006070852279663,1.9654715061187744,-0.0062820995071737
2012-06-30,3.585235737121928,1.3504407402749758,0.2,4.7780023,-0.009376049,4.772037,0.0041418076,21.001818136735395,1.8,0.09,0.38095238095238093,3.4,3.4,-0.07909845519604097,-0.03716026154804464,-0.052174976055122,0.014137528507740305,0.002306548336549419,8.2,79.3,-0.0020703217702822,0.4804913401603699,1.6257225275039673,0.045515495082566
2012-07-31,3.6497812235070453,1.3504407402749758,-0.1,4.774007,-0.0023884773,4.7780023,-0.009376049,21.130952290126256,1.62,0.09,0.3742105263157895,3.39,3.39,-0.14804754467968984,0.0060982684754202765,-0.035014322388208896,-0.002421118355316443,5.529183852992503e-05,8.2,73.2,-0.000826704797574,0.4788089692592621,1.488796591758728,-0.015166790787906
2012-08-31,3.7124429253250324,1.24898332790488,-0.2,4.775085,0.0025343895,4.774007,-0.0023884773,17.565238180614653,1.53,0.1,0.3576190476190476,3.27,3.27,0.07550427694214701,-0.0027998327117018107,0.02271443893889824,0.0012584554122709868,0.0020967842001429204,8.2,72.3,0.0002887682305008,0.4890446364879608,1.6981786489486694,0.0018505756335382
2012-09-30,3.7136127136452486,1.3008204268406505,0.3,4.7720966,-0.00029087067,4.775085,0.0025343895,15.689565119536027,1.68,0.1,0.32954545454545453,3.21,3.21,0.09951515162204583,0.022341684718775845,0.029033253918813173,-0.0019827850454008367,-0.00428827046970337,8.1,74.3,0.0057927177431231,0.3026905953884125,1.7376681566238403,-0.0134864337918543
2012-10-31,3.655014820242257,1.3008204268406505,-0.1,4.7686276,-0.0071163177,4.7720966,-0.00029087067,15.284736834074321,1.72,0.11,0.2789473684210526,3.07,3.07,-0.004353319969321312,0.06787548641971064,0.013968410885668803,-0.01006879291331142,-0.000733960055224081,7.8,78.3,0.0047599198634582,0.3664883077144623,1.5685700178146362,-0.0119925564984697
2012-11-30,3.6236675502409943,1.3008204268406505,0.0,4.773697,0.008169174,4.7686276,-0.0071163177,16.276190576099214,1.75,0.1,0.22476190476190475,2.73,2.73,-0.010266744402199102,0.0010139229084327184,0.05037376645980629,-0.007602656009361608,0.0034679632891858603,7.8,82.6,0.0026931647544001,0.3419399857521057,1.5631542205810547,0.0058948023413281
2012-12-31,3.6419699186782837,1.3008204268406505,0.0,4.7723413,0.006975651,4.773697,0.008169174,16.70190484183175,1.65,0.09,0.2165,2.95,2.95,-0.024028921220294208,-0.01438226519703889,0.01763397832397473,-0.001716986549527233,0.0036609386281414302,7.7,82.7,-0.0016807561740774,0.30514848232269287,1.5683213472366333,0.0022201835724624
2013-01-31,3.7104257910938063,1.3008204268406505,0.0,4.7755275,-0.0010967255,4.7723413,0.006975651,17.306999826431273,1.72,0.07,0.24105263157894738,2.85,2.85,0.003984662772073655,-0.02165301737883496,0.0346240406318401,0.0005780068558398632,0.0023667469005932418,7.9,72.9,-0.0001210889356464,0.30677229166030884,1.5649269819259644,0.0021038028607005
2013-02-28,3.7116418074799835,1.3008204268406505,0.0,4.779535,-0.008278847,4.7755275,-0.0010967255,13.505238124302455,1.91,0.07,0.22714285714285712,2.82,2.82,0.031164020510198398,-0.007694706098208215,0.04611549179354668,-0.001847583004061626,0.0002451126233573575,8.0,73.8,0.0019788297664797,0.34127187728881836,1.757733702659607,-0.0009846710376146
2013-03-31,3.6903550183116542,1.350440740274976,0.1,4.779364,-0.0027666092,4.779535,-0.008278847,14.07263163516396,1.98,0.1,0.19263157894736843,2.89,2.89,0.02699189421546233,-0.026841496510779272,-0.013397390096912432,0.00043408709754855224,0.004666005179331911,7.7,77.6,0.0054152378489549,0.4657588303089142,1.8393527269363403,0.0301395522045098
2013-04-30,3.68185735465749,1.4436354751788136,0.1,4.7820635,0.0027680397,4.779364,-0.0027666092,13.031500005722046,1.96,0.09,0.193,2.96,2.96,-0.06751515503246175,-0.021415089268050913,-0.028041348420966727,-0.0016891760035153691,0.004020487651326121,7.5,78.6,-0.0028158799739523,0.4113183319568634,1.6417275667190552,0.0080766599840611
2013-05-31,3.710663536867923,1.4436354751788136,-0.2,4.7858834,0.0051727295,4.7820635,0.0027680397,13.967272715135055,1.76,0.06,0.22,2.83,2.83,-0.0591074998923915,-0.06833618601803337,-0.01971690943875437,-0.007450238493080352,-0.0008633445250438854,7.6,76.4,-0.0020901621343405,0.6476489901542664,2.2199759483337402,-0.0104917864252538
2013-06-30,3.718779233061807,1.4874828366412745,0.1,4.7865953,-0.0016312599,4.7858834,0.0051727295,13.493636304681951,1.93,0.04,0.22952380952380955,2.79,2.79,0.003031684062041684,-0.05089516758355739,0.037895017483307925,-0.004992407939737431,0.0007806732341153477,7.5,84.5,0.0004140697507883,0.2741900682449341,1.7678042650222778,0.0237983945114281
2013-07-31,3.8053735529645882,1.4874828366412745,-0.1,4.782316,0.0011920929,4.7865953,-0.0016312599,17.271499919891358,2.3,0.05,0.22149999999999997,2.83,2.83,0.003512432161913992,-0.05127516789729114,-0.08493522739090942,0.0005541340168200293,0.0020727838311218605,7.5,84.1,0.0023775795219549,0.4147798717021942,1.8646067380905151,0.0025724026382478
2013-08-31,3.8209786096992895,1.5296604950904071,0.1,4.788007,0.006587982,4.782316,0.0011920929,13.97454565221613,2.58,0.04,0.2322727272727273,2.68,2.68,0.04756521953034021,-0.044006299996192766,0.010070023486019153,-0.0014674952494182492,-0.00310675204574995,7.3,85.1,0.0019555389871959,0.26704367995262146,1.4333962202072144,-0.0160872735187647
2013-09-30,3.817970897345784,1.570278543484981,0.0,4.7926583,-0.003080368,4.788007,0.006587982,14.209999908100475,2.74,0.04,0.21857142857142856,2.56,2.56,0.030541283517354856,0.05023393684313504,0.03494449214914752,-0.0014859935619806475,0.00576546223913077,7.2,82.1,0.002384445631371,0.27166634798049927,2.058542251586914,0.0088384603120212
2013-10-31,3.7618202602012323,1.570278543484981,-0.1,4.7957816,-0.006216049,4.7926583,-0.003080368,14.692000102996825,2.81,0.02,0.23700000000000002,2.75,2.75,0.0028360551410528956,-0.0023271136900042677,0.04117597476973778,0.00011438562675381014,0.005071694571082475,7.2,77.5,0.0003768736661315,0.36942970752716064,2.3628108501434326,-0.0239418777851376
2013-11-30,3.6912261218574978,1.570278543484981,0.0,4.7942734,0.003501892,4.7957816,-0.006216049,15.407826050468113,2.62,0.05,0.19409090909090912,2.65,2.65,-0.022840017225961518,-0.024029552024648737,0.006180284153254334,-0.004208188422822889,-0.0007890413557394282,7.2,73.2,0.0005350878634899,0.33997613191604614,1.5660603046417236,0.0024811733211826
2013-12-31,3.7279659552354403,1.570278543484981,0.0,4.799033,0.0038890839,4.7942734,0.003501892,12.923999977111816,2.72,0.07,0.17210526315789473,2.61,2.61,-0.011846226003978444,-0.031417004258882386,0.00872102890777171,-0.0003446436664811259,0.0023333600077277694,6.9,75.1,0.0018427904455773,0.4999053180217743,1.7572429180145264,0.0108929054779931
2014-01-31,3.6942287604832877,1.5296604950904071,-0.1,4.7977314,0.0049905777,4.799033,0.0038890839,14.192380905151367,2.9,0.07,0.1775,2.33,2.33,0.027132158531072648,-0.043531025380509014,0.002838694071144232,-0.006339609077119723,0.0020086317141130294,6.7,82.5,0.0026406794933659,0.35803496837615967,1.631973385810852,-0.0008388684039664
2014-02-28,3.756596465727069,1.4436354751788136,-0.1,4.806434,0.004280567,4.7977314,0.0049905777,14.240952400934129,2.86,0.04,0.19666666666666666,2.4,2.4,-0.02411490197708943,0.01845957691316169,-0.028013411970039925,0.0008751146050409719,-0.003563932744874876,6.6,81.2,0.0024212417175748,0.274941086769104,1.6967792510986328,0.0188900620245693
2014-03-31,3.754358099569604,1.4436354751788136,0.2,4.812135,0.006114483,4.806434,0.004280567,15.470000116448654,2.71,0.05,0.1831578947368421,2.35,2.35,0.007214162174134842,0.04349212277635495,-0.023906820894621816,0.014061425739483102,0.007528506037616012,6.7,81.6,0.0011001732077007,0.29448360204696655,1.4558274745941162,-0.0136896720000327
2014-04-30,3.7650161461801797,1.1379820462933719,-0.6,4.810627,-0.00736475,4.812135,0.006114483,14.836666742960611,2.72,0.05,0.18,2.26,2.26,-0.013121218232134524,0.027698818217404053,-0.00939773366851071,0.011584765356984716,0.009638605074811402,6.7,80.0,0.0020399731402491,0.606511652469635,2.701395273208618,0.0011438586100993
2014-05-31,3.7641920601856835,1.0784510589549015,0.5,4.8144875,-0.003308773,4.810627,-0.00736475,14.198095321655273,2.71,0.03,0.1985,2.16,2.16,0.002548696500857872,-0.028568708150357836,0.027713095805427912,0.00684544374874374,0.0009672024963487402,6.2,84.1,0.0018624501675628,0.4259178936481476,2.1098711490631104,-0.0075650807260689
2014-06-30,3.7975918330029184,1.0159731341796967,0.0,4.812151,0.0028691292,4.8144875,-0.003308773,12.475238028026762,2.56,0.03,0.194,2.22,2.22,0.01641913893756808,-0.00750624854877735,-0.0005983617602378644,-0.0019190487410640777,0.00382432097151586,6.3,81.9,0.0019011974817404,0.45531514286994934,1.802445888519287,0.0052629733212139
2014-07-31,3.775451783671495,1.0159731341796967,0.1,4.814018,0.004512787,4.812151,0.0028691292,11.541428565979004,2.6,0.04,0.19428571428571428,2.18,2.18,0.0203874865953253,-0.00750829123887975,0.024491955723323855,-0.006987587363838754,0.0034263137889523065,6.1,82.5,0.0013202602787965,0.22208121418952942,2.1296002864837646,-0.0097028418442102
2014-08-31,3.705128427982792,1.0159731341796967,0.0,4.8158655,0.0027809143,4.814018,0.004512787,12.296363613822244,2.54,0.03,0.20590909090909093,2.17,2.17,-0.04600900766056526,0.024320711877853007,0.026230089675667756,-0.004831434668684853,0.0022187855179991445,6.2,81.8,0.0011248524027509,0.5687612891197205,2.9183337688446045,0.0195404291868994
2014-09-30,3.669954421381224,1.0159731341796967,0.0,4.806136,0.0034675598,4.8158655,0.0027809143,13.497142927987236,2.42,0.03,0.20049999999999998,2.23,2.23,-0.049536749576871486,-0.011866341287523063,0.043325854979011424,-0.004985111852685575,-0.0018898378264742277,6.1,82.5,-0.0001600141489603,0.3972523510456085,2.797318458557129,0.0099405460397461
2014-10-31,3.570864744400852,1.0784510589549015,0.1,4.8161254,0.00980711,4.806136,0.0034675598,13.466666630336217,2.53,0.02,0.2119047619047619,2.29,2.29,-0.04547011234835807,-0.046285832335209776,-0.01913498848425732,-0.0008142659842458322,0.0028693197501494794,5.9,84.6,7.158844228705163e-05,0.44556841254234314,2.9062299728393555,0.0389604467625526
2014-11-30,3.4651481352074205,1.3008204268406505,0.3,4.809363,0.0119280815,4.8161254,0.00980711,18.01608711740245,2.3,0.02,0.21318181818181817,2.39,2.39,-0.10486932761247214,-0.011435481503996314,-0.043689476042368725,-0.00417946144857928,0.00011933608402614482,5.7,86.9,-0.0001979334907824,0.23572352528572083,1.7717283964157104,0.0096076509641269
2014-12-31,3.222711811760883,1.3008204268406505,-0.4,4.816605,-0.00268507,4.809363,0.0119280815,13.41315786462081,2.33,0.02,0.20944444444444443,2.52,2.52,-0.09580825146258487,-0.039340803145659464,0.020301672141577853,0.00497744860913274,0.006153151350189567,5.8,88.8,-0.0018844345845421,0.3742002844810486,1.7623627185821533,0.0183048260805325
2015-01-31,3.0014793791914607,1.3008204268406505,0.0,4.8188744,0.011389732,4.816605,-0.00268507,16.3118182962591,2.21,0.03,0.21523809523809523,2.51,2.51,-0.24245245229024892,0.0212891308056804,-0.01666356908483202,0.009994009078749366,-7.906777172816959e-05,5.6,93.6,-0.0030893766581243,0.25255823135375977,1.7766165733337402,0.0201234915088814
2015-02-28,3.0676866518874153,1.350440740274976,0.1,4.8244133,-0.0089941025,4.8188744,0.011389732,19.119499969482423,1.88,0.03,0.22600000000000003,2.61,2.61,-0.26634506577911754,0.040905281351822254,0.03461750726472168,0.007210508111292313,-0.007879228487476908,5.7,98.1,-0.0063906934924871,0.28898102045059204,2.1024417877197266,0.0522374768626185
